name,Lat,Longitude,Height,Description
Akkadaamii Obadi,8.9127136,38.6285573,2,1 to 12
BIRAAYIT FOORCHUUN,8.9299138,38.6636431,2,9 to 10
Sossinnaa,8.9303233,38.6691055,2,5 to 12
Intaleekchuwaal school,8.9286357,38.6626502,2,9 to 12
QOPHA'IINAA SABBATAA,8.907658,38.6162221,2,9 to 10
Geetesemaanii,8.914621,38.6334449,2,9 to 10
WAATOO SAD.2FFAA,8.9282771,38.6569998,2,9 to 10
Qaala'aab Sad.2ffaa fi Qophaai,8.9132214,38.6374612,2,9 to 12
Qophaaina Sulultaa,9.1669991,38.7531881,2,9 to 10
Sululta Sad 2ffaa,9.1672269,38.7535129,2,9 to 12
AKADAMI Innovative BORDINGI,9.0805265,38.9066121,2,1 to 12
Lege Xaafoo Innovative Bording,9.08287,38.9066,2,9 to 12
Qophaa'ina Laga Xaafoo,9.082465,38.9029169,2,11 to 12
Sad.2ffaa Laga Xaafoo,9.0790388,38.9072649,2,9 to 10
Biraana  Hiyoot,8.787695,38.9055867,2,9 to 10
QOPHAAINA DUUKAM,8.78844,38.91585,2,11 to 12
Danfer Academy,8.793170636,38.91038024,2,9 to 10
Odaa Nabee,8.794661428,38.90364202,2,9 to 10
GALAAN SADARKAA 2FFAA FI QOOPH,8.8288067,38.83906,2,9 to 12
Mana Sirreessaa Feedeeralaa,7.9462717,38.7055733,2,9 to 10
SHER ITOPHIYAA SAD 2FFAA,7.91402,38.7093817,2,9 to 10
Donbooskoo sad.2ffaa fi qopha',7.9334617,38.70934,2,9 to 12
Qophaa'ina Baatuu,7.929155,38.72365,2,11 to 12
Baatuu sad 2ffaa,7.9303067,38.721585,2,9 to 10
Roobee Sadarkaa 2ffaa,7.1274167,40.000635,2,9 to 10
Gaalamaa Sad. 2ffaa,7.1186376,40.0031571,2,9 to 10
Qophaa'ina Roobee,7.1276533,39.9989567,2,11 to 12
Amalaa Sirreesaa,8.9849496,37.8481257,2,1 to 12
Bakkalcha Barii,8.9848906,37.8477931,2,9 to 10
Awwaaroo Sad.2ffaa,8.9882016,37.8753586,2,9 to 10
Liiban Maccaa Sad. 2ffaa,8.9861244,37.8595841,2,9 to 10
Fiyuuchar Jenereeshin Hooppii,8.9749907,37.8764882,2,9 to 12
Qophinaa Bakkalcha Barii,8.9849066,37.8478003,2,9 to 12
Amboo Sad.2ffaa Lakk 2,8.9787912,37.8405726,2,9 to 10
Qophaaina Amboo,8.9815056,37.8644764,2,7 to 12
Qarsaa Sadarkaa 2ffaa,8.606282269,39.10892453,2,9 to 10
Qophaa'ina sayyoo yaadannoo Ba,8.6167077,39.1203807,2,11 to 12
Mojoo Sad 2faa,8.585081902,39.13227434,2,9 to 10
Iskuul of Eksalansii,8.5890962,39.1262566,2,9 to 12
Ingibii sadarka 2ffaa,8.4451904,36.3525472,2,9 to 10
Beddellee sad 2ffaa,8.46556524,36.35123463,2,9 to 10
Beddellee Qophaa'ina,8.46692968,36.3524797,2,11 to 12
Qoolloo Sirrii Lakk 1,8.55472635,36.47358292,2,1 to 10
Lalisaaa Haroo Tooree,8.5560296,36.3539988,2,9 to 10
Siiddan,8.2669327,36.6082116,2,9 to 10
Gubbaa Horaa sadarkaa2ffaa,8.23527,36.7302,2,9 to 10
Boorrachaa Sad 2ffaa,8.2554794,36.6088864,2,9 to 10
Qophaa'ina Yaanfaa,8.2457356,36.6014629,2,11 to 12
Barkumme Cawwaaqaa,8.90618974,36.14822906,2,9 to 10
Biiftuu Jagan,8.98732,36.1113,2,9 to 10
Qophaa'inaacawwaqaa,8.90536,36.1474,2,11 to 12
Biqiltuu coqorsaa,8.838677852,36.20486808,2,9 to 10
Abbaa Gooroo Sad.2ffaa,8.49274,36.0262,2,9 to 10
ABDALLAA,8.3709823,36.2473213,2,9 to 10
Cooraa Sad 2Ffaa,8.3810589,36.1904696,2,9 to 12
Dabbasoo Humbee,8.47031,36.1081,2,9 to 10
Dabbasoo Kamisee sad.2ffaa,8.47146,36.1577,2,9 to 10
Qophaa'inaa Cooraa,8.3666633,36.1279567,2,11 to 12
Daaboo Teemoo Sad 2faa,8.6894829,36.27943872,2,9 to 10
Liiloo Sad.2ffaa,8.5770592,36.3204021,2,9 to 10
Daaboo Teemmoo Qophaa'ina,8.69008807,36.27880039,2,11 to 12
QOPHAAINA DEEGGAA,8.5900873,36.1080401,2,11 to 12
Deeggaa Nagaayaa Sad 2ffaa,8.5790308,36.114646,2,9 to 10
Warqinaa Hambaa,8.5738,36.1765,2,9 to 10
Lalisaa Sanaagaa Sad 2ffaa,8.60324,36.131185,2,9 to 10
Seekkachaa,8.30247471,36.50817669,2,1 to 10
Caaraa sadrkaa 2ffaa,8.333515,36.4191017,2,9 to 12
Gachii Sad 2Ffaa,8.3333991,36.4190174,2,9 to 12
Makkoo sadarkaa 2ffaa,8.6870282,36.0278737,2,9 to 10
Yembero Sad 2ffaa,8.16978648,36.46008304,2,9 to 10
Siinenoo Sadarkaa 2ffaa,8.1352367,36.54506377,2,9 to 10
Oogoo Qarsaa,8.1683345,36.4610619,2,9 to 10
Qophaa'inaa Dambii,8.07335598,36.45741923,2,11 to 12
Dambii Sad 2ffaa,8.07291697,36.45731121,2,9 to 10
Shaaraa Sad. 2ffaa,6.347715,38.2792767,2,9 to 10
Gaangu'aa Sada. 2ffaa,6.34901,38.2864983,2,9 to 10
Qophaa'inaa Gongo'aa,6.349125,38.2870533,2,11 to 12
Mekkaaneiyyesuuss Sadarkaa 2ff,5.626519,38.2457815,2,9 to 10
Sadarkaa 2ffaa Bulee Horaa,5.6362388,38.2277402,2,9 to 10
Qopha'ina Bulee Horaa,5.648065,38.2405067,2,11 to 12
ela diimaa sad 2ffaa,5.6988083,38.6005333,2,9 to 10
Saakkicha,5.7719033,38.2856033,2,9 to 10
Qilleensoo Rassaa,5.6871533,38.3460567,2,9 to 10
Qilleensoo Mokkonisaa,5.78049,38.2693267,2,9 to 10
Roophii Magadaa,5.55007,38.3611,2,9 to 10
Gaalessaa Naageessoo,5.7679133,38.2888217,2,9 to 10
Qophi'ana Garbaa,5.77665,38.2632,2,11 to 12
Garbaa Sadarkaa 2ffaa,5.776345,38.2626367,2,9 to 12
Heemma Kinshoo,5.4466183,38.12946,2,1 to 10
Sadarka 2ffaa Heemma kinshoo,5.4002767,38.27055,2,9 to 10
Qophaa'ina Fincaawaa,5.4095183,38.2665517,2,11 to 12
Sadarkaa 2ffaa Fincaawaa,5.400055,38.2710217,2,9 to 10
Sad.2ffaa Burqaa Arbichoo,5.54509,38.1834,2,9 to 10
Tooree Sad 2ffaa,5.9410733,38.1597367,2,9 to 10
Meexxarrii,5.81229,38.0112,2,9 to 10
Qopha'ina Tooree,5.9424617,38.161625,2,11 to 12
Giwwee Sad.2ffaa,5.91857,38.163525,2,9 to 10
SAAM'AALOO SAD 2FFAA,5.9162567,38.1643233,2,9 to 10
Darii Qidaamee,6.0201417,38.3581217,2,9 to 10
Coorsoo Goljaa Sad 2ffaa,6.04752,38.3257683,2,9 to 10
Diimtuu sad 2ffaa,6.0022917,38.4261517,2,9 to 10
DhakiBoor,5.9593017,38.52796,2,9 to 10
QOPHAA'INAA DIIMTUU,6.0019483,38.4262333,2,11 to 12
Gubataa Biccoo,5.4873267,38.6121117,2,9 to 10
Baayyaa Gundii,5.4940283,38.6120083,2,9 to 10
Daawwaa Diimtuu,5.5735883,38.486125,2,9 to 10
Qophaa'ina Sooddaa,5.483,38.6103717,2,11 to 12
Malkaa Sooddaa Sad.2ffaa,5.48607,38.6109183,2,9 to 10
Qarcaa Qulqullee,5.7870383,38.4025483,2,9 to 12
Qophaaina Qarcaa qulqule,5.787135,38.4026617,2,11 to 12
Bilida Kojowa,5.8478883,38.4715367,2,9 to 10
Baddeessaa,5.6812317,38.481165,2,9 to 10
SOOYYAMA SUROO,5.5566417,38.0187,2,9 to 10
HIDHAA KORMAA,5.5593,38.0183967,2,9 to 10
Walisoo Sad.2ffaa,8.5533783,37.9886183,2,9 to 10
Qopha'inaa Garasuu Dhukii,8.5262967,37.9680417,2,11 to 12
Dajjaazmach Garasuu Dhukii,8.529155,37.9666317,2,9 to 10
Maayikiroo Bizinasii,8.5427667,37.9759583,2,9 to 10
Burqaa Harbuu Sad2ffaa,9.0718327,38.4989738,2,9 to 10
QOPHAA'INA HOOLATA,9.0474214,38.4987123,2,11 to 12
Hoolotaa Sad.2ffaa,9.0474599,38.4986556,2,9 to 10
Dugsiga sare ee deg/baare,4.64297374,42.61917622,2,9 to 12
El- Karre Secondary school,5.84255,42.1024,2,9 to 12
dollo-bay secondary school,4.27747,42.0701,2,9 to 12
BUKURALE,4.492030281,41.79421449,2,9 to 12
Hargelle sec/preparotory schoo,5.22516423,42.1712389,2,9 to 12
Sayid M/Abdule S/School,6.45181,42.1319,2,9 to 12
Jarrati Junior Secondary Schoo,5.34117,41.8775,2,9 to 12
mire national sh.,9.3509959,42.8208856,2,1 to 12
iftin,9.3657262,42.7983941,2,1 to 10
Raaso senior secondry school,6.55646,41.7833,2,9 to 12
Moyale,3.77366,39.2185,2,9 to 10
mubarik secondary,4.17197,40.0029,2,9 to 10
Boh secondry &preparatory,7.43933,46.6536,2,9 to 12
docmo secondary,7.88447,46.8461,2,9 to 10
qaawane secondry school,7.53784,46.4525,2,9 to 10
suldaan cali,7.617261892,45.97024401,2,9 to 12
danood secondary,7.55625217,45.29159013,2,9 to 12
shahda sec,8.22423956,46.32273335,2,9 to 12
daratole sec,7.30177641,45.43923963,2,9 to 12
YUCUB SECONDARY,6.78581067,44.9948943,2,9 to 12
galladi high school,6.97868922,46.40825401,2,9 to 12
Uurmadag,7.0694184,45.69442217,2,9 to 10
labiile senior secondry school,7.3007257,46.46613296,2,9 to 10
Qaloocan H. school,7.38843321,45.91717117,2,9 to 12
cilaanle,6.85633642,45.81888012,2,9 to 10
kurtunle,7.29017341,45.56694413,2,9 to 10
lafacise sec. sch,9.60348,42.9797,2,9 to 12
Awbarre secondary school,9.78621,43.2325,2,9 to 12
babile,8.90889,42.4114,2,9 to 12
goljano,8.35309,42.8667,2,9 to 10
Abas Ali secondary School,9.22503,42.4658,2,9 to 12
Dugsiga sare dhgaxle,9.23348,42.5992,2,9 to 12
Qu dhac mantana,9.29608,42.5075,2,9 to 10
Anshax secondry,9.3558039,42.8019158,2,9 to 12
D/sare qorile,7.50527187,45.00809124,2,9 to 10
qararo,7.503625379,45.63498683,2,9 to 10
Harshin secondry,8.92262,43.7414,2,9 to 12
D/sare Laanqayr,8.85778,43.8733,2,9 to 10
lafa-islaamod,9.20107,43.707,2,9 to 10
Universal,9.3538187,42.8092198,2,1 to 10
st michall,9.3544136,42.7991319,2,1 to 11
Omer Binu khadab 2 pri & inte,9.3454698,42.8052203,2,1 to 12
st-joseph,9.3553576,42.8047613,2,1 to 12
jigjiga secondry school,9.3547838,42.83605,2,9 to 12
sh/a/selam s.s.school,9.3511376,42.8071193,2,9 to 12
Iqra Acadamy 3,9.352985,42.7902698,2,1 to 10
jigjiga community school,9.37733,42.8060435,2,1 to 12
Jigjiga Mekanesusu Secondary,9.3705799,42.7923032,2,9 to 10
M\yesus,9.3705197,42.7923162,2,9 to 10
mire national school,9.3510219,42.821753,2,1 to 12
the sparrk,9.3526687,42.8060137,2,1 to 12
Cumar binu khadab,9.3552031,42.8046347,2,7 to 12
xadaw,9.36672,42.6702,2,9 to 10
kebribeya/sen/sec/sch,9.0942045,43.1822033,2,9 to 12
Gabo Gabo,9.3477,42.5646,2,9 to 10
araarso High Schol,8.75536,43.3688,2,9 to 12
Dugsiga Sare ee birqod,7.60921,43.7739,2,9 to 10
Rabaso,8.48294,44.4049,2,1 to 10
Daroor Secondry,8.23142,44.6895,2,9 to 12
Aboker Secondary School,8.6005,44.1589,2,11 to 12
rabaso secondry school,8.48303,44.4036,2,9 to 12
higloley secondry,8.45053,43.5557,2,9 to 10
Cobale,8.58064,43.5026,2,9 to 10
ugas m/mued Secondry School,8.22171,43.557,2,9 to 10
Degaha-bour sec school(d basr),8.23082,43.5655,2,11 to 12
Sh.Hussien Ade secondry schol,7.97906,43.0127,2,11 to 12
Moholin sare,7.94134,44.9165,2,9 to 12
Cadaada,8.43514,45.0124,2,9 to 10
Benano bording Secondry Schoo,8.15593,45.3584,2,9 to 10
Gunagado High School,7.79872,43.9491,2,9 to 10
Yocale secondry,8.42374,43.8596,2,9 to 10
Dheka secondry& pre. school,5.21484,39.9069,2,9 to 12
Haya Suftu,5.19992,40.0181,2,9 to 12
W/Abdille sec school,3.97935,41.8665,2,11 to 12
Dolo Addo secondary school,4.19126,42.0471,2,9 to 12
Dugsiga Sare ee Fiiqow,4.00097,41.7055,2,9 to 10
Koole,4.43086,41.8111,2,9 to 10
Fiiltu secondary school,5.11675,40.6595,2,9 to 12
guradamole secondar,6.615020025,40.47168852,2,9 to 12
gura baqaqsa,6.05574042,41.34508654,2,9 to 12
Galadiid,7.07976,44.1656,2,9 to 10
dhuureSecondry,6.6824,44.6703,2,9 to 10
K/dahar SECONDRY & Prep SCHOOL,6.73712,44.2753,2,9 to 12
Sheykosh secondary school,7.40973,43.9236,2,9 to 12
Sare ee Wij waaj,7.23631,44.1125,2,9 to 10
Kali Secondry School,6.51071,43.486,2,9 to 10
Bur-ukur Secondary School,5.07796,44.9095,2,9 to 10
Gode Sec & preparatory school,5.95625,43.5629,2,9 to 10
Sayid Mohamed,5.95348,43.5442,2,9 to 12
Digiino,5.962,43.4275,2,9 to 10
Gudhis secondry school,6.38405,42.31,2,9 to 10
Mustahil secondary school,5.23365,44.7354,2,9 to 12
Budul Secondary school,5.31788,44.637,2,9 to 10
Kallafo Senior Secondary schoo,5.60183,44.2027,2,9 to 12
faarax warsame,9.47121,41.0005,2,9 to 12
Maromadobays,10.4672,42.5832,2,9 to 10
Biyaqoboobe,10.3804,42.5715,2,9 to 10
Dambal secondary school,9.81072,42.6112,2,11 to 12
Sh/Dahir Omer,9.93076,42.7207,2,9 to 10
Samakab,9.75536,42.4468,2,9 to 10
Dugsiga sare hurso,9.60548,41.6379,2,11 to 12
Caydoora,9.85385,41.3688,2,9 to 10
Casbuli,10.0616,41.1316,2,9 to 10
Dugsiga sare erer,9.56136,41.3799,2,9 to 12
Biki High school,9.52558,41.1953,2,11 to 12
gota,9.51925,41.336,2,9 to 10
Abdale Gadiid,10.4305,42.2435,2,9 to 12
muli secondery,9.2888,40.8341,2,9 to 10
kalbahayd high school,9.75509,42.0642,2,9 to 10
ugass xasan hirsi,9.68914,41.8409,2,9 to 12
Hoha No-2,10.130475,34.56059,2,9 to 10
Ura,10.137303,34.654565,2,9 to 10
Nebar Komeshiga,9.996037,34.661972,2,9 to 10
Megelee No 2,9.94567,34.5383,2,9 to 10
Selga no 2,10.06498833,34.67525909,2,9 to 10
Tsetse Adrinanu,10.1456,34.5241,2,9 to 10
Ura,10.13809,34.6542483,2,1 to 10
Megele Abrhamo,9.982698,34.510683,2,9 to 10
Gumba,10.217434,34.766205,2,9 to 10
Undul S.S,10.178943,34.849188,2,9 to 10
Menge G.S.S,10.353039,34.766265,2,9 to 12
Dule Shetalo,10.455582,34.388065,2,9 to 10
Hora-azab p & secondary,10.574586,34.353642,2,9 to 10
Teyiba,10.67896022,34.80862799,2,9 to 10
Halmo,10.593298,34.784668,2,9 to 10
Ewuket fana,9.855898,34.688032,2,9 to 10
Sonka,9.81480203,34.70350186,2,9 to 10
Keshmando,9.681013,34.703862,2,9 to 10
Womba,9.789166,34.769999,2,9 to 10
Bambasi secondary & prepa,9.749475,34.728223,2,9 to 12
Daleti,10.010008,35.213451,2,9 to 10
Bedessa,9.97849,35.046,2,9 to 10
Godere,10.270874,35.10376,2,9 to 10
Buldigilu,10.221945,35.090006,2,9 to 12
Tsorealmetema,10.2119695,34.68849009,2,9 to 10
Homosha Junior Secondary,10.31363745,34.63121064,2,9 to 10
Anger Meti,9.390524391,36.43412834,2,9 to 10
Anger Waja,9.503077908,36.48860089,2,9 to 10
Fuafuate,9.220029557,36.21454856,2,9 to 10
Belojiganfoye s.s,9.362119358,36.19625881,2,9 to 12
Deza Secondary,10.06675718,35.27234933,2,9 to 12
Shewa,9.839010093,35.41085616,2,9 to 10
Agalo meti,9.655181477,35.77364482,2,9 to 12
Korka Meti,9.821184732,35.67253174,2,9 to 10
Kamashi boys bording school,9.470750432,35.84639397,2,9 to 10
Enginner Tigre Deressa,9.505505517,35.85408855,2,9 to 12
Giligila,9.590167085,35.80177973,2,9 to 10
Chigsha,9.690128065,36.120136,2,9 to 10
Yasso,9.884057318,36.09173421,2,9 to 12
Baniya,10.7612,35.4313,2,9 to 10
Kitar Gocher,10.49665536,35.65648691,2,9 to 10
Bolele secondary,10.67220737,35.60609543,2,9 to 10
Melkan,10.7735,35.7933,2,9 to 10
Senkora,10.58152708,35.71006045,2,9 to 12
Sanki,10.66464301,35.69164858,2,9 to 10
Wombera,10.63129066,35.66574596,2,9 to 12
Gesengessa,10.58435103,35.79121756,2,9 to 10
Teso boka,10.60916105,35.54953602,2,9 to 10
Almehal,11.546053,35.149044,2,9 to 10
Mankush s.s.s and preparatory,11.268654,35.302204,2,9 to 12
Tanabeles girls Boarding Schoo,11.26807876,36.38603967,2,9 to 12
K2 M7 Secondary,11.31470853,36.40652711,2,9 to 12
Ketena1Mender49/MekaneSela,11.22808811,36.30779548,2,9 to 10
Meles Metasebia,11.2569,36.3775,2,9 to 10
Ketena 2 Mender 23/45,11.29445332,36.46095895,2,9 to 10
Hidase,11.22175911,36.25871238,2,9 to 10
Pawe s.s.s & preparatory,11.25849941,36.38990642,2,9 to 12
Ketena 2 Mender 2,11.16936943,36.3377826,2,9 to 10
Gilgel Beles sec & Prep,11.14938247,36.35389373,2,9 to 12
Mandura,11.09533566,36.4258727,2,9 to 12
Dehanz baguna,11.05261658,36.33008876,2,9 to 10
Dibati M.S.S.,10.778311,36.267242,2,9 to 12
Berber,10.584336,36.177692,2,9 to 12
Galesa,10.441215,36.139602,2,9 to 12
Korka,10.290084,36.132938,2,9 to 10
Donben,10.54684225,36.19768151,2,9 to 10
Zigih,10.67243087,36.15830442,2,9 to 10
Mambuk S.S.,11.290035,36.233893,2,9 to 12
Gubelak,11.184659,35.998735,2,9 to 10
Beleya,11.423746,36.167533,2,9 to 10
Bulen S . S and preparato,10.607522,36.083273,2,9 to 10
Eganbona Ekonte S.S,10.534152,35.945255,2,9 to 12
Bekuji,10.421825,35.943354,2,9 to 12
Epar,10.836988,35.870131,2,9 to 10
Mata and AddisAlem,10.51630651,36.00311487,2,9 to 10
Tongo Meles Zenawi,9.378704,34.442431,2,9 to 12
Mimiyakobo,9.431202,34.377064,2,9 to 10
Tsotshora,9.558961807,34.45035295,2,9 to 10
Assosa G.S.S and Preparatory,10.0626058,34.5426996,2,9 to 12
Gohe secondary school,10.050378,34.535391,2,9 to 10
Enizi secondary school,10.073295,34.5575467,2,9 to 12
Kebena 2ND & Priparatory,8.3497168,37.9284697,2,9 to 12
Wema,8.2964741,37.7807435,2,9 to 10
Dekamshata,8.3439927,38.0238891,2,9 to 10
Tedele Darge,8.4223616,37.521615,2,9 to 12
Hole,8.2749474,37.6632357,2,9 to 12
tedely fity,8.3233559,37.5925916,2,9 to 10
Koter Gedira 2 level school,8.0774113,38.0871099,2,9 to 12
Agena 2 level school,8.1348206,38.00146,2,9 to 12
Yedege Anidinet,8.1097037,38.1209781,2,9 to 12
Yewaheneye,8.0424063,38.0239577,2,9 to 12
Seneshayen felaneterope fawend,8.1357117,38.0060925,2,9 to 10
Eanisano 2nd &preparatory,8.0603657,38.4710841,2,9 to 12
Oda  Wiribe,8.0778465,38.3125527,2,1 to 10
Akamuja k2/d/te/bete,8.1670812,38.4334831,2,9 to 10
Debubi Shershera,8.1242927,38.4059341,2,9 to 10
Koshe,8.0120842,38.5319893,2,9 to 12
Udassa Repi Secondary School,7.962676,38.5063037,2,9 to 10
Bidar 2gna derja,7.971342,38.5712087,2,9 to 10
Yejoka Secondary& Preparotry,8.0416517,37.9718817,2,9 to 12
EmdIber sec & preparatory,8.1380612,37.9091769,2,9 to 12
Gunchire Secondary,8.0311995,37.83808,2,9 to 12
Terehogne Secondary School,8.0530677,37.7827154,2,9 to 10
Tekelehymanot,8.1525883,38.2068467,2,9 to 12
Hawariyat secondary and Mesen,8.2409304,38.0601638,2,9 to 12
Abun Melke Sedike,8.2918961,37.785641,2,1 to 10
Butajira Mesenado,8.1227463,38.3746794,2,11 to 12
Mekicho Mellinium,8.1252218,38.3716323,2,9 to 10
Butajira Bahere At/2gn drja,8.1167969,38.3822503,2,9 to 10
Morsito mesanado school,7.6891917,37.811795,2,9 to 12
Geja High School and preparato,7.8012267,37.796825,2,9 to 12
kunafa 2nder,7.7326017,37.8590467,2,9 to 10
Wasgebeta,7.6277817,37.7884433,2,9 to 12
Gemedo,7.7555267,37.8215717,2,9 to 10
Mochiso soda,7.7646783,37.7302567,2,9 to 10
Mesmes secondary school,7.6414533,37.7256333,2,9 to 10
Megacho Secondary,7.7341833,37.6965183,2,9 to 10
Homecho Sec. School,7.6921067,37.7234267,2,9 to 12
Bukuna Ashe,7.5645409,37.7977289,2,9 to 10
Lisana,7.5180607,37.9334988,2,9 to 12
Shurimo 2nder,7.6266988,37.8809427,2,9 to 10
jewe,7.5094388,37.7756858,2,9 to 12
Belesa high school,7.5852781,37.9170559,2,9 to 10
omoshor 2ndr,7.4323397,37.7986336,2,9 to 10
Shamo Ajachoo Amarkeba,7.5261168,37.9824053,2,1 to 10
Lenda secondary,7.1618435,38.0530345,2,9 to 12
Keraneso secondary school,7.2327348,38.0459859,2,9 to 12
Jarso secondary school,7.1387705,37.9518087,2,9 to 10
Amburse Anjulo Secondary,7.1427406,37.9785648,2,9 to 10
Korga,7.0939112,38.0373113,2,9 to 12
Ajeba,7.1081559,37.8720054,2,9 to 10
Gimbichu,7.4370168,37.6295535,2,9 to 12
Jacho Highschool,7.3006801,37.5133084,2,9 to 12
danetora highschool,7.4170237,37.731202,2,9 to 10
Akema,7.4000617,37.5435233,2,9 to 10
Abuna,7.4709792,37.7597432,2,9 to 10
Jajura,7.4596394,37.6933598,2,9 to 12
Mahal Meda,7.404095,37.65603,2,9 to 10
HUMARO,7.5061956,37.5481129,2,9 to 10
Soro Weshaba Hige School,7.493748,37.7046447,2,9 to 10
Kosha,7.3958547,37.7969882,2,9 to 12
kankicho secondery,7.385183,37.7174326,2,9 to 10
bure bulshana secondery,7.3328343,37.6794873,2,9 to 10
Anesho 2-ry and Prip. School,7.3384034,37.6460675,2,9 to 12
Densa Hafule highschool,7.3454271,37.6176254,2,9 to 12
Dabiyago Highschool,7.3736981,37.6939011,2,9 to 10
mishiduna,7.2674883,37.58395,2,9 to 10
Anagero Drisha-secondary,7.5834583,37.95843,2,9 to 10
bendelicho kombota,7.6462,37.921915,2,9 to 10
Belegal-duna,7.64142,38.0114967,2,1 to 10
Danema secondary & priparator,7.1517408,37.843092,2,9 to 12
Wada High School,7.1454228,37.800307,2,9 to 12
KOTO High School,7.1704551,37.8310812,2,9 to 10
Hawora High School,7.1266203,37.7641587,2,9 to 10
Jareso Onjojo High School,7.1229424,37.8731454,2,9 to 10
Bushana High School,7.5664303,37.7449486,2,9 to 12
Habicho high School,7.5637172,37.6518004,2,9 to 10
Shalela high school,7.5534411,37.7456008,2,9 to 10
Ole High School,7.5668817,37.5993882,2,9 to 10
Yekatit25/67 High School,7.5448503,37.8504963,2,9 to 12
Wachemo Preparatory School,7.5621925,37.8563616,2,11 to 12
Gedame Sitawyan K/Selasa,7.5509417,37.8453485,2,1 to 12
omega academy,7.5550115,37.8496313,2,1 to 10
Vision Academy No. 1,7.563769,37.8648749,2,7 to 12
Mekane Eyesus Mesmat Yetesanac,7.5556714,37.8661875,2,9 to 12
FA international,7.5512653,37.8502142,2,8 to 12
Ekileshia academy,7.540119,37.8589792,2,5 to 12
Bobicho High School,7.5678259,37.8430213,2,9 to 10
ademis teramal academic,7.5704088,37.8629826,2,8 to 12
omega secondary,7.555261,37.8495539,2,9 to 10
Heto,7.5466988,37.8702032,2,9 to 10
Tumano telamo,6.8867144,38.4220493,2,9 to 10
hawela lida,6.9270867,38.4699133,2,9 to 10
Hawassa Langano,7.0414217,38.36784,2,9 to 12
Shamena 2nd derja,7.0766733,38.294415,2,9 to 10
Jara Dado 2ndary school,7.0011483,38.376235,2,9 to 10
Arbegona Amauele B/H,6.7010824,38.723136,2,1 to 12
Shafamo Ke/Hu/De,6.646811,38.6521614,2,9 to 10
Bochesa Ke/Hu/De,6.5988819,38.7429403,2,9 to 10
Sunbura Ke/Hu/De,6.6620147,38.776973,2,9 to 10
Toshine Ke/Hu/De,6.7024342,38.6717862,2,9 to 10
YAYE PERPARATOR SCHOOL,6.6959426,38.7211525,2,11 to 12
Moto,6.757582,38.4084186,2,9 to 10
Bera Tedecho,6.7228062,38.3667811,2,9 to 10
Debub kege,6.7643377,38.3558119,2,9 to 10
GERBICHO SEDA,6.54463,38.4380933,2,9 to 10
wicho kalada,6.5728986,38.4897557,2,1 to 10
Gordama,6.6106689,38.4650539,2,9 to 10
Kebado Sr. Sect,6.4682467,38.3412933,2,9 to 12
Abera Banko,6.4518284,38.4583426,2,9 to 10
Teferi Kela st.sc,6.5004175,38.4017668,2,9 to 10
Hula,6.483343,38.5283454,2,9 to 12
Teticha,6.5612638,38.5391612,2,9 to 10
CIRONE,6.4516041,38.620306,2,9 to 10
Chabe,6.4408583,38.860765,2,9 to 10
Wechabo Manecho,6.5652317,38.794715,2,9 to 10
Hamesho borena 2ndary,6.62212,38.913235,2,9 to 10
Alo,6.5866683,38.9161967,2,9 to 10
Bura,6.6623733,38.8678233,2,9 to 10
Bensa Kebado,6.4990683,38.7608083,2,9 to 10
Girja High school,6.234065,38.9343717,2,9 to 10
Mejo,6.38046,38.9540183,2,9 to 12
Dekecha secondary,6.395281,38.8913119,2,9 to 10
Wele,6.1665767,39.0148417,2,9 to 10
Gunura,6.292842,39.0113606,2,9 to 10
Darara,6.8338583,38.2918133,2,9 to 10
Yerba,6.911545,38.368575,2,9 to 12
shamena goda,6.9809717,38.288655,2,9 to 10
DilA ANOLE,6.8750717,38.2344983,2,9 to 10
Belala,6.938045,38.2545617,2,9 to 10
Haro Shefa 2nd dereja temehere,6.809463,38.6045656,2,9 to 10
Gemeso kenera 2nd dereja temeh,6.8652767,38.6313167,2,9 to 10
Manicho High school,6.9427933,38.5602083,2,9 to 10
Wotera resa,6.9180267,38.6757033,2,9 to 10
Guguma/hu/d/t/bet,6.986395,38.70199,2,9 to 10
Ossa,6.74006,38.218295,2,9 to 10
Loka Abaya,6.7050183,38.2683083,2,9 to 12
Chire Secondary,6.54246,39.0924733,2,9 to 12
Lalesa,6.4565583,39.0910333,2,9 to 10
Daela,6.4917114,38.9540727,2,9 to 10
Bursa Secondary,6.601361,38.5974993,2,9 to 12
TUTICHA,6.6626296,38.5783601,2,9 to 10
TUGO,6.548051,38.6234972,2,9 to 10
Chuko sec.and pri.,6.5868589,38.3411053,2,9 to 12
santeriya secondery,6.5430496,38.385867,2,9 to 10
Teso secondery school,6.5155333,38.31311,2,9 to 10
Dongora kebado secondery sch,6.6566583,38.3423733,2,9 to 10
Bona Secondary And Perporatory,6.536094,38.705557,2,9 to 12
Awaye Kararo Secondary School,6.4189134,38.7064102,2,9 to 10
Melegano kebado Secondary Scho,6.4853317,38.7112283,2,9 to 10
AWAYE BADESA S.SCHOOL,6.4209767,38.73182,2,9 to 10
Aletawondo seconder high school,6.6088982,38.4235125,2,9 to 10
ALETA HIDASE,6.6010467,38.4084617,2,9 to 12
Wondo Genet Periparatory,7.0177562,38.6029923,2,9 to 12
Wonedo Genet Chuko Secnadry,7.0333167,38.5990167,2,9 to 10
